2020-04-01 22:43:53,77.0*F,Humidity: 25.0%
2020-04-01 22:43:59,77.0*F,Humidity: 25.0%
2020-04-01 22:44:04,77.0*F,Humidity: 25.0%
2020-04-01 22:44:12,77.0*F,Humidity: 25.0%
